id,gw,xPts,xMins,Pts,f_error
422,8,3.0,86.76,2.0,1.0
422,9,3.68,86.8,2.0,1.6800000000000002
423,1,1.51,60.64,0.0,1.51
423,2,2.68,57.5,1.0,1.6800000000000002
423,3,1.99,75.17,5.0,-3.01
423,4,2.24,79.98,2.0,0.2400000000000002
423,5,2.25,79.98,2.0,0.25
423,6,2.67,82.14,1.0,1.67
423,8,2.33,77.67,2.0,0.33000000000000007
423,9,3.1,74.74,1.0,2.1
425,10,3.76,87.81,10.0,-6.24
425,1,4.4,87.81,2.0,2.4000000000000004
425,2,3.1,87.81,1.0,2.1
425,3,4.48,87.81,9.0,-4.52
425,4,4.43,87.81,6.0,-1.5700000000000003
425,5,3.71,87.81,5.0,-1.29
425,6,4.38,87.81,2.0,2.38
425,8,4.01,86.05,2.0,2.01
425,9,3.24,54.9,3.0,0.2400000000000002
427,10,4.86,82.14,7.0,-2.1399999999999997
427,1,7.01,80.4,2.0,5.01
427,2,4.11,78.65,8.0,-3.8899999999999997
427,3,5.97,78.65,6.0,-0.03000000000000025
427,4,5.94,78.65,10.0,-4.06
427,5,5.14,78.65,5.0,0.13999999999999968
427,6,6.61,78.65,9.0,-2.3899999999999997
427,8,6.7,80.5,10.0,-3.3
427,9,4.68,81.16,6.0,-1.3200000000000003
428,10,4.87,76.9,6.0,-1.13
428,1,7.27,76.9,5.0,2.2699999999999996
428,2,4.01,71.66,2.0,2.01
428,3,5.94,71.66,3.0,2.9400000000000004
428,4,5.84,71.29,3.0,2.84
428,5,4.96,71.29,2.0,2.96
428,6,6.39,71.29,2.0,4.39
428,8,6.32,71.56,19.0,-12.68
428,9,4.65,76.29,2.0,2.6500000000000004
429,10,3.03,34.74,6.0,-2.97
429,1,3.51,36.93,1.0,2.51
429,2,2.37,32.84,0.0,2.37
429,3,3.86,42.07,0.0,3.86
429,4,3.22,19.89,0.0,3.22
429,5,3.18,30.32,0.0,3.18
429,6,4.06,30.32,0.0,4.06
429,8,2.92,10.44,0.0,2.92
429,9,2.21,13.78,1.0,1.21
430,10,3.18,83.89,6.0,-2.82
430,1,3.95,78.5,8.0,-4.05
430,2,2.6,84.55,1.0,1.6
430,3,4.16,85.43,6.0,-1.8399999999999999
430,4,3.65,84.55,6.0,-2.35
430,5,3.06,82.58,3.0,0.06000000000000005
430,6,3.9,78.5,2.0,1.9
430,8,3.64,82.21,7.0,-3.36
430,9,2.66,81.37,0.0,2.66
431,10,1.66,15.79,0.0,1.66
431,1,3.05,46.83,1.0,2.05
431,2,1.72,25.26,1.0,0.72
431,3,2.04,23.68,0.0,2.04
431,4,1.67,8.42,0.0,1.67
431,5,1.71,5.26,0.0,1.71
431,6,1.93,15.79,0.0,1.93
431,9,1.36,2.3,0.0,1.36
432,10,3.03,45.5,6.0,-2.97
432,1,3.01,18.95,2.0,1.0099999999999998
432,2,2.62,81.71,4.0,-1.38
432,3,4.24,83.89,6.0,-1.7599999999999998
432,4,3.72,83.02,6.0,-2.28
432,5,3.02,71.07,1.0,2.02
432,6,3.8,63.5,0.0,3.8
432,8,3.48,56.35,0.0,3.48
432,9,2.46,47.74,0.0,2.46
433,10,2.78,83.02,3.0,-0.2200000000000002
433,1,3.23,78.24,2.0,1.23
433,2,2.33,70.17,10.0,-7.67
433,3,3.11,77.21,2.0,1.1099999999999999
433,4,3.1,81.71,3.0,0.10000000000000009
433,5,2.82,81.71,2.0,0.8199999999999998
433,6,3.24,78.93,9.0,-5.76
433,8,3.25,81.36,5.0,-1.75
433,9,2.63,80.53,2.0,0.6299999999999999
436,10,3.35,69.91,6.0,-2.65
436,1,4.4,62.43,7.0,-2.5999999999999996
436,2,2.75,62.43,1.0,1.75
436,3,3.8,41.6,1.0,2.8
436,4,2.95,28.74,1.0,1.9500000000000002
436,5,2.55,28.74,0.0,2.55
436,6,3.22,28.74,5.0,-1.7799999999999998
436,8,2.8,31.33,1.0,1.7999999999999998
436,9,2.07,32.74,1.0,1.0699999999999998
440,10,2.59,73.5,3.0,-0.41000000000000014
440,1,3.07,68.64,1.0,2.07
440,2,2.15,60.17,2.0,0.1499999999999999
440,3,2.86,66.83,3.0,-0.14000000000000012
440,4,2.86,73.02,3.0,-0.14000000000000012
440,5,2.58,73.02,0.0,2.58
440,6,2.97,70.36,1.0,1.9700000000000002
440,8,2.99,72.03,12.0,-9.01
440,9,2.46,71.3,2.0,0.45999999999999996
441,10,1.31,1.05,1.0,0.31000000000000005
441,6,1.49,3.95,0.0,1.49
441,8,1.38,1.03,0.0,1.38
441,9,1.29,1.02,1.0,0.29000000000000004
443,10,3.26,83.89,8.0,-4.74
443,1,4.16,84.55,2.0,2.16
443,2,2.75,84.55,1.0,1.75
443,5,3.05,18.11,0.0,3.05
443,6,4.02,62.17,1.0,3.0199999999999996
443,8,3.75,82.21,1.0,2.75
443,9,2.72,81.37,1.0,1.7200000000000002
444,10,1.48,26.84,2.0,-0.52
444,1,2.05,26.53,0.0,2.05
444,2,1.85,50.64,1.0,0.8500000000000001
444,3,1.82,33.68,1.0,0.8200000000000001
444,4,1.58,27.63,1.0,0.5800000000000001
444,5,1.5,27.63,1.0,0.5
444,6,1.63,27.63,0.0,1.63
444,8,1.6,26.31,1.0,0.6000000000000001
444,9,1.44,26.04,1.0,0.43999999999999995
445,1,3.85,37.79,9.0,-5.15
445,2,2.55,37.79,1.0,1.5499999999999998
445,3,3.55,26.95,6.0,-2.45
445,4,3.75,66.36,6.0,-2.25
445,5,3.08,52.36,2.0,1.08
445,6,3.97,52.36,2.0,1.9700000000000002
445,8,3.84,69.58,1.0,2.84
445,9,2.77,68.87,-2.0,4.77
446,10,2.36,23.21,0.0,2.36
446,1,4.79,69.04,13.0,-8.21
446,2,2.62,53.21,2.0,0.6200000000000001
446,3,4.04,62.6,3.0,1.04
446,4,4.24,68.68,6.0,-1.7599999999999998
446,5,3.53,64.33,2.0,1.5299999999999998
446,6,4.4,64.33,1.0,3.4000000000000004
446,8,4.06,59.95,5.0,-0.9400000000000004
446,9,2.04,10.72,0.0,2.04
447,10,1.28,0.05,0.0,1.28
447,1,1.36,0.05,0.0,1.36
447,2,1.26,0.05,0.0,1.26
447,3,1.32,0.05,0.0,1.32
447,4,1.32,0.05,0.0,1.32
447,5,1.29,0.05,0.0,1.29
447,6,1.35,0.05,0.0,1.35
447,8,1.34,0.05,0.0,1.34
447,9,1.27,0.05,0.0,1.27
448,10,3.39,64.67,1.0,2.39
448,1,3.26,31.97,1.0,2.26
448,2,2.16,31.97,4.0,-1.8399999999999999
448,3,4.24,56.93,12.0,-7.76
448,4,4.08,61.83,6.0,-1.92
448,5,3.49,61.83,1.0,2.49
448,6,4.49,61.83,1.0,3.49
448,8,4.0,59.64,2.0,2.0
448,9,2.81,59.03,1.0,1.81
454,10,2.76,59.42,1.0,1.7599999999999998
454,2,2.04,41.0,1.0,1.04
454,3,2.61,41.0,1.0,1.6099999999999999
454,4,2.71,45.21,4.0,-1.29
454,5,2.35,42.07,0.0,2.35
454,6,2.8,42.07,5.0,-2.2
454,8,3.03,47.72,1.0,2.03
454,9,3.1,72.05,5.0,-1.9
455,10,4.11,81.42,2.0,2.1100000000000003
455,1,2.36,62.64,1.0,1.3599999999999999
455,2,4.06,37.79,3.0,1.0599999999999996
455,3,3.86,81.42,1.0,2.86
455,4,3.48,81.42,8.0,-4.52
455,5,3.02,81.42,4.0,-0.98
455,6,2.89,81.42,1.0,1.8900000000000001
455,8,3.95,81.42,2.0,1.9500000000000002
455,9,4.16,81.4,7.0,-2.84
457,10,4.05,64.93,2.0,2.05
457,1,2.72,83.67,1.0,1.7200000000000002
457,2,3.87,83.67,2.0,1.87
457,3,4.06,83.67,0.0,4.06
457,4,3.28,82.14,6.0,-2.72
457,5,3.11,75.17,2.0,1.1099999999999999
457,6,2.62,67.5,0.0,2.62
457,8,3.37,33.68,2.0,1.37
457,9,4.17,52.64,5.0,-0.8300000000000001
458,10,3.03,41.0,8.0,-4.970000000000001
458,1,3.13,74.28,1.0,2.13
458,2,3.94,68.68,2.0,1.94
458,3,3.86,70.36,2.0,1.8599999999999999
458,4,3.64,71.29,1.0,2.64
458,5,2.97,55.64,5.0,-2.03
458,6,2.43,51.5,5.0,-2.57
458,8,3.14,54.93,2.0,1.1400000000000001
458,9,2.83,43.5,1.0,1.83
460,10,1.88,11.84,0.0,1.88
460,1,2.55,64.67,1.0,1.5499999999999998
460,2,2.62,50.43,1.0,1.62
460,3,2.73,54.77,1.0,1.73
460,4,2.05,38.26,0.0,2.05
460,5,2.03,38.26,0.0,2.03
460,6,1.85,37.79,0.0,1.85
460,8,1.72,13.82,0.0,1.72
460,9,1.79,13.82,0.0,1.79
461,10,3.75,81.71,2.0,1.75
461,1,2.32,84.55,1.0,1.3199999999999998
461,2,3.49,84.55,2.0,1.4900000000000002
461,3,3.61,84.55,1.0,2.61
461,4,2.93,83.02,9.0,-6.07
461,5,2.79,76.83,2.0,0.79
461,6,2.34,67.5,1.0,1.3399999999999999
461,8,3.26,78.93,2.0,1.2599999999999998
461,9,3.84,78.93,6.0,-2.16
463,10,3.52,53.64,0.0,3.52
463,1,2.22,70.36,1.0,1.2200000000000002
463,2,3.46,76.5,2.0,1.46
463,3,3.69,80.4,1.0,2.69
463,4,2.83,72.07,6.0,-3.17
463,5,2.35,49.21,2.0,0.3500000000000001
463,6,2.04,49.21,1.0,1.04
463,8,3.27,71.5,2.0,1.27
463,9,3.82,73.5,0.0,3.82
464,10,2.82,37.79,0.0,2.82
464,1,2.69,59.42,1.0,1.69
464,2,2.93,45.21,2.0,0.9300000000000002
464,3,2.88,46.36,2.0,0.8799999999999999
464,4,2.54,41.0,1.0,1.54
464,5,2.42,39.33,2.0,0.41999999999999993
464,6,2.05,35.79,1.0,1.0499999999999998
464,8,2.54,38.5,1.0,1.54
464,9,2.51,33.0,0.0,2.51
465,10,5.84,78.65,7.0,-1.1600000000000001
465,1,3.58,79.26,2.0,1.58
465,2,4.75,73.4,2.0,2.75
465,3,4.67,76.9,2.0,2.67
465,4,4.2,74.28,3.0,1.2000000000000002
465,5,4.04,73.4,2.0,2.04
465,6,3.32,71.29,2.0,1.3199999999999998
465,8,4.79,78.65,2.0,2.79
465,9,5.13,78.65,14.0,-8.870000000000001
467,10,3.17,83.67,2.0,1.17
467,1,2.46,84.55,2.0,0.45999999999999996
467,2,2.93,82.14,-1.0,3.93
467,3,2.89,83.67,2.0,0.8900000000000001
467,4,2.7,82.14,6.0,-3.3
467,5,2.67,82.14,3.0,-0.33000000000000007
467,6,2.44,82.14,6.0,-3.56
467,8,2.87,83.67,2.0,0.8700000000000001
467,9,3.03,83.67,2.0,1.0299999999999998
468,10,4.29,78.24,2.0,2.29
468,1,2.96,82.79,2.0,0.96
468,2,3.81,78.65,2.0,1.81
468,3,3.67,78.65,2.0,1.67
468,4,3.42,78.65,3.0,0.41999999999999993
468,5,3.35,78.65,10.0,-6.65
468,6,2.89,73.5,2.0,0.8900000000000001
468,8,3.7,78.24,2.0,1.7000000000000002
468,9,3.93,78.24,3.0,0.9300000000000002
469,10,3.83,68.68,2.0,1.83
469,1,2.73,71.66,2.0,0.73
469,2,3.26,64.67,2.0,1.2599999999999998
469,3,3.22,66.41,2.0,1.2200000000000002
469,4,2.79,59.12,11.0,-8.21
469,5,2.7,57.38,2.0,0.7000000000000002
469,6,2.14,46.83,2.0,0.14000000000000012
469,8,3.21,65.21,2.0,1.21
469,9,3.41,65.21,1.0,2.41
470,10,1.82,30.0,0.0,1.82
470,1,1.5,0.12,0.0,1.5
470,2,2.49,7.37,0.0,2.49
470,3,3.03,24.63,0.0,3.03
470,4,1.68,9.47,1.0,0.6799999999999999
470,5,2.39,9.47,0.0,2.39
470,6,1.73,20.53,0.0,1.73
470,8,1.97,14.21,0.0,1.97
470,9,1.98,14.21,1.0,0.98
474,10,2.87,37.79,0.0,2.87
474,1,2.88,50.64,0.0,2.88
474,2,3.56,41.21,0.0,3.56
474,3,2.06,37.02,0.0,2.06
474,4,3.1,16.84,0.0,3.1
474,5,1.09,7.37,0.0,1.09
474,6,3.42,43.5,0.0,3.42
474,8,3.01,37.79,0.0,3.01
474,9,2.18,60.83,0.0,2.18
475,10,2.81,83.02,1.0,1.81
475,1,2.77,31.68,0.0,2.77
475,2,2.65,41.21,2.0,0.6499999999999999
475,3,3.64,41.21,2.0,1.6400000000000001
475,4,2.8,41.21,8.0,-5.2
475,5,2.73,83.45,2.0,0.73
475,6,2.16,83.45,6.0,-3.84
475,8,3.22,83.45,5.0,-1.7799999999999998
475,9,2.85,82.36,9.0,-6.15
477,10,2.32,80.4,1.0,1.3199999999999998
477,1,2.92,73.4,1.0,1.92
477,2,3.74,76.9,6.0,-2.26
477,3,2.05,68.64,2.0,0.04999999999999982
477,4,2.87,58.5,2.0,0.8700000000000001
477,5,3.0,58.5,6.0,-3.0
477,6,3.03,58.5,5.0,-1.9700000000000002
477,8,2.12,78.24,1.0,1.12
477,9,2.81,78.24,1.0,1.81
478,10,2.92,87.81,2.0,0.9199999999999999
478,1,3.9,65.5,2.0,1.9
478,2,4.23,87.81,15.0,-10.77
478,3,2.77,87.81,3.0,-0.22999999999999998
478,4,3.98,87.81,3.0,0.98
478,5,4.48,87.81,6.0,-1.5199999999999996
478,6,4.26,87.81,6.0,-1.7400000000000002
478,8,2.41,87.81,2.0,0.41000000000000014
478,9,3.59,87.8,2.0,1.5899999999999999
480,1,3.11,73.89,4.0,-0.8900000000000001
480,2,3.69,82.79,2.0,1.69
480,3,2.72,82.79,2.0,0.7200000000000002
480,4,2.96,76.5,10.0,-7.04
480,5,3.26,76.5,2.0,1.2599999999999998
480,6,3.57,81.02,2.0,1.5699999999999998
480,8,2.67,82.79,1.0,1.67
480,9,3.03,82.79,1.0,2.03
481,10,1.72,22.11,1.0,0.72
481,1,2.63,31.97,5.0,-2.37
481,2,4.13,69.55,1.0,3.13
481,3,2.92,69.91,1.0,1.92
481,4,1.79,17.76,1.0,0.79
481,5,1.93,17.76,0.0,1.93
481,6,2.03,17.76,1.0,1.0299999999999998
481,8,1.68,23.68,1.0,0.6799999999999999
481,9,2.05,29.47,0.0,2.05
482,10,2.32,66.0,1.0,1.3199999999999998
482,1,2.43,5.89,0.0,2.43
482,2,3.11,18.95,1.0,2.11
482,3,2.03,35.37,1.0,1.0299999999999998
482,4,3.27,58.36,1.0,2.27
482,5,3.39,58.36,1.0,2.39
482,6,3.44,58.36,0.0,3.44
482,8,1.95,46.36,1.0,0.95
482,9,2.4,49.21,1.0,1.4
483,10,2.85,76.9,2.0,0.8500000000000001
483,1,3.68,76.9,10.0,-6.32
483,2,4.12,76.9,2.0,2.12
483,3,2.91,77.5,1.0,1.9100000000000001
483,4,2.71,54.93,1.0,1.71
483,5,2.99,54.93,1.0,1.9900000000000002
483,6,2.67,37.79,11.0,-8.33
483,8,2.21,52.17,2.0,0.20999999999999996
483,9,2.58,52.17,2.0,0.5800000000000001
484,10,2.4,85.43,1.0,1.4
484,1,2.69,51.12,1.0,1.69
484,2,3.68,78.5,7.0,-3.32
484,3,2.15,76.36,2.0,0.1499999999999999
484,4,3.45,80.64,2.0,1.4500000000000002
484,5,3.63,84.55,9.0,-5.37
484,6,3.69,84.55,6.0,-2.31
484,8,2.23,84.55,1.0,1.23
484,9,2.89,85.43,1.0,1.8900000000000001
486,1,4.16,76.9,2.0,2.16
486,2,4.51,76.9,3.0,1.5099999999999998
486,3,3.19,79.26,2.0,1.19
486,4,3.25,64.33,2.0,1.25
486,5,3.6,64.33,3.0,0.6000000000000001
486,6,3.9,64.33,3.0,0.8999999999999999
486,8,2.88,74.28,2.0,0.8799999999999999
486,9,3.27,69.91,1.0,2.27
487,10,2.36,72.07,1.0,1.3599999999999999
487,1,3.14,78.65,-1.0,4.140000000000001
487,2,3.91,76.9,6.0,-2.09
487,3,2.26,73.02,1.0,1.2599999999999998
487,4,3.19,65.21,0.0,3.19
487,5,3.32,65.21,1.0,2.32
487,6,3.36,65.21,6.0,-2.64
487,8,2.05,55.31,1.0,1.0499999999999998
487,9,2.54,56.93,1.0,1.54
491,10,2.38,59.12,2.0,0.3799999999999999
491,1,2.16,33.16,0.0,2.16
491,4,1.57,12.63,0.0,1.57
491,5,1.66,12.63,1.0,0.6599999999999999
491,6,1.73,12.63,1.0,0.73
491,8,1.53,21.71,0.0,1.53
491,9,1.54,14.21,2.0,-0.45999999999999996
493,10,3.37,61.83,6.0,-2.63
493,1,3.92,73.02,2.0,1.92
493,2,4.27,73.4,2.0,2.2699999999999996
493,3,1.99,9.47,1.0,0.99
493,4,2.16,26.32,2.0,0.16000000000000014
493,5,1.85,35.53,1.0,0.8500000000000001
493,6,2.95,35.53,5.0,-2.05
493,8,3.85,64.36,2.0,1.85
493,9,2.97,52.26,2.0,0.9700000000000002
496,1,1.61,3.95,0.0,1.61
496,2,1.45,3.95,0.0,1.45
496,3,1.68,3.95,0.0,1.68
496,4,1.43,3.95,0.0,1.43
503,10,2.53,83.67,2.0,0.5299999999999998
503,1,2.94,78.65,0.0,2.94
503,3,1.92,17.68,1.0,0.9199999999999999
503,4,2.68,72.07,2.0,0.6800000000000002
503,5,2.88,72.07,3.0,-0.1200000000000001
503,6,3.25,80.4,2.0,1.25
503,8,2.39,80.4,2.0,0.3900000000000001
503,9,2.72,80.4,1.0,1.7200000000000002
504,10,3.2,69.02,0.0,3.2
504,1,2.92,40.07,1.0,1.92
504,2,2.56,40.07,1.0,1.56
504,3,1.91,40.07,2.0,-0.09000000000000008
504,4,3.01,56.83,8.0,-4.99
504,5,2.71,56.83,5.0,-2.29
504,6,2.91,67.5,2.0,0.9100000000000001
504,9,1.52,56.83,-2.0,3.52
506,10,2.3,78.65,2.0,0.2999999999999998
506,1,2.49,69.04,1.0,1.4900000000000002
506,2,2.28,66.07,2.0,0.2799999999999998
506,3,2.08,66.07,3.0,-0.9199999999999999
506,4,2.27,76.9,2.0,0.27
506,5,2.67,76.9,1.0,1.67
506,6,2.34,76.9,2.0,0.33999999999999986
506,9,2.51,78.65,3.0,-0.4900000000000002
507,10,2.06,3.16,0.0,2.06
507,1,2.2,15.79,1.0,1.2000000000000002
507,2,3.21,81.71,6.0,-2.79
507,3,2.91,49.21,0.0,2.91
507,4,2.06,23.58,0.0,2.06
507,5,1.1,4.74,0.0,1.1
507,6,2.03,1.58,0.0,2.03
507,9,1.6,1.84,0.0,1.6
508,2,2.53,22.74,1.0,1.5299999999999998
508,3,2.44,44.64,1.0,1.44
508,4,2.02,38.86,1.0,1.02
508,5,2.41,38.86,10.0,-7.59
508,6,3.38,78.65,5.0,-1.62
508,9,3.21,69.91,-2.0,5.21
509,10,1.28,0.39,1.0,0.28
509,1,1.24,0.05,1.0,0.24
509,2,1.32,0.05,0.0,1.32
509,3,1.32,0.05,0.0,1.32
509,4,1.28,0.05,0.0,1.28
509,5,1.28,0.05,0.0,1.28
509,6,1.24,0.05,0.0,1.24
509,8,1.23,0.39,0.0,1.23
509,9,1.26,0.39,0.0,1.26
510,10,2.38,74.28,3.0,-0.6200000000000001
510,1,2.24,63.5,1.0,1.2400000000000002
510,2,2.65,76.9,6.0,-3.35
510,3,2.94,76.9,0.0,2.94
510,4,3.45,76.9,1.0,2.45
510,5,2.78,76.9,1.0,1.7799999999999998
510,6,2.99,75.15,0.0,2.99
510,8,2.46,73.65,1.0,1.46
510,9,3.05,74.28,0.0,3.05
512,10,2.28,79.26,2.0,0.2799999999999998
512,1,1.76,35.53,2.0,-0.24
512,2,2.88,61.83,7.0,-4.12
512,3,2.63,68.64,1.0,1.63
512,4,2.56,65.21,2.0,0.56
512,5,2.36,65.21,1.0,1.3599999999999999
512,6,2.51,65.21,2.0,0.5099999999999998
512,8,2.79,78.65,1.0,1.79
512,9,3.23,79.26,9.0,-5.77
513,10,2.97,46.5,0.0,2.97
513,1,3.93,80.64,1.0,2.93
513,2,2.18,11.05,0.0,2.18
513,3,3.53,7.89,0.0,3.53
513,4,3.23,29.47,0.0,3.23
513,5,2.91,40.36,0.0,2.91
513,6,3.78,46.5,2.0,1.7799999999999998
513,8,3.42,39.55,1.0,2.42
513,9,2.5,48.11,1.0,1.5
514,10,3.25,82.14,1.0,2.25
514,1,2.55,73.4,2.0,0.5499999999999998
514,2,2.09,71.66,2.0,0.08999999999999986
514,3,2.63,68.64,2.0,0.6299999999999999
514,4,2.02,68.64,2.0,0.020000000000000018
514,5,2.72,66.0,6.0,-3.28
514,6,2.61,82.14,3.0,-0.3900000000000001
514,9,2.61,79.68,2.0,0.6099999999999999
515,1,1.94,33.68,1.0,0.94
515,2,1.96,33.68,0.0,1.96
515,3,1.9,28.42,1.0,0.8999999999999999
515,4,2.01,28.42,4.0,-1.9900000000000002
515,5,1.77,28.42,2.0,-0.22999999999999998
515,6,2.64,47.21,1.0,1.6400000000000001
515,8,1.94,37.73,0.0,1.94
516,1,2.91,62.17,1.0,1.9100000000000001
516,2,3.67,78.5,8.0,-4.33
516,3,2.09,78.5,1.0,1.0899999999999999
516,4,3.41,82.58,2.0,1.4100000000000001
516,5,3.61,84.55,7.0,-3.39
516,6,3.67,84.55,9.0,-5.33
516,8,2.12,84.55,-3.0,5.12
519,10,3.07,57.38,2.0,1.0699999999999998
519,1,2.25,29.47,2.0,0.25
519,2,3.15,59.12,2.0,1.15
519,3,2.44,50.17,2.0,0.43999999999999995
519,4,4.14,76.9,3.0,1.1399999999999997
519,5,3.65,71.29,3.0,0.6499999999999999
519,6,3.34,68.68,4.0,-0.6600000000000001
519,9,2.31,58.36,5.0,-2.69
520,10,4.39,84.55,8.0,-3.6100000000000003
520,1,3.9,84.55,6.0,-2.1
520,2,3.36,84.55,7.0,-3.64
520,3,3.52,84.55,-2.0,5.52
520,5,3.66,82.58,1.0,2.66
520,6,3.93,82.58,2.0,1.9300000000000002
520,9,3.74,82.0,0.0,3.74
524,10,2.22,43.5,1.0,1.2200000000000002
524,1,2.17,58.5,1.0,1.17
524,2,2.4,61.79,3.0,-0.6000000000000001
524,3,2.48,69.04,2.0,0.48
524,4,2.11,55.31,1.0,1.1099999999999999
524,5,1.73,50.64,2.0,-0.27
524,6,2.34,40.83,0.0,2.34
524,8,2.36,47.07,6.0,-3.64
524,9,2.09,46.36,1.0,1.0899999999999999
526,10,2.84,75.55,1.0,1.8399999999999999
526,1,2.71,79.33,0.0,2.71
526,2,2.9,83.67,14.0,-11.1
526,3,3.29,82.79,0.0,3.29
526,4,3.85,80.64,2.0,1.85
526,5,3.11,81.71,2.0,1.1099999999999999
526,6,3.53,80.64,1.0,2.53
526,8,2.89,70.63,1.0,1.8900000000000001
526,9,3.51,60.83,7.0,-3.49
527,10,2.9,46.36,0.0,2.9
527,1,3.1,69.55,2.0,1.1
527,2,3.72,69.55,6.0,-2.28
527,3,3.62,69.55,3.0,0.6200000000000001
527,4,2.69,53.5,2.0,0.69
527,5,2.12,53.5,0.0,2.12
527,6,3.58,53.5,2.0,1.58
527,8,3.38,49.98,1.0,2.38
527,9,2.89,55.31,1.0,1.8900000000000001
528,10,1.62,25.79,1.0,0.6200000000000001
528,1,1.44,0.05,0.0,1.44
528,2,1.74,0.05,4.0,-2.26
528,3,1.56,0.05,1.0,0.56
528,4,1.56,0.05,1.0,0.56
528,5,1.47,0.05,0.0,1.47
528,6,1.91,22.11,1.0,0.9099999999999999
528,8,1.92,25.79,1.0,0.9199999999999999
528,9,2.15,25.79,1.0,1.15
529,10,3.47,52.17,9.0,-5.529999999999999
529,1,1.77,3.16,1.0,0.77
529,2,3.18,44.93,1.0,2.18
529,3,2.23,28.55,1.0,1.23
529,4,2.3,33.68,2.0,0.2999999999999998
529,5,2.53,41.21,0.0,2.53
529,6,2.26,41.6,0.0,2.26
529,8,2.37,36.83,0.0,2.37
529,9,2.9,48.07,8.0,-5.1
532,10,2.02,59.12,0.0,2.02
532,1,1.75,37.79,0.0,1.75
532,2,2.49,44.64,1.0,1.4900000000000002
532,3,3.09,63.5,3.0,0.08999999999999986
532,4,1.68,49.79,1.0,0.6799999999999999
532,5,2.39,49.79,0.0,2.39
532,6,1.56,49.79,1.0,0.56
532,8,2.15,44.64,0.0,2.15
532,9,2.61,59.12,0.0,2.61
533,10,3.32,82.79,2.0,1.3199999999999998
533,1,3.63,63.5,0.0,3.63
533,2,3.12,63.5,-1.0,4.12
533,3,2.25,73.5,2.0,0.25
533,4,3.36,84.55,6.0,-2.64
533,5,2.96,83.02,5.0,-2.04
533,6,3.03,82.14,2.0,1.0299999999999998
533,9,1.57,82.79,-1.0,2.5700000000000003
534,10,2.37,47.21,1.0,1.37
534,1,2.17,38.21,2.0,0.16999999999999993
534,2,2.66,65.21,2.0,0.6600000000000001
534,3,3.3,65.21,1.0,2.3
534,4,2.81,65.21,2.0,0.81
534,5,3.02,68.68,2.0,1.02
534,6,2.41,66.07,1.0,1.4100000000000001
534,8,2.53,51.14,0.0,2.53
534,9,2.39,47.21,10.0,-7.609999999999999
535,10,3.32,78.65,2.0,1.3199999999999998
535,2,2.22,66.83,2.0,0.2200000000000002
535,3,2.73,66.0,2.0,0.73
535,4,2.42,76.5,2.0,0.41999999999999993
535,5,3.32,78.65,3.0,0.31999999999999984
535,6,3.19,76.5,2.0,1.19
535,8,2.79,78.65,1.0,1.79
535,9,3.36,78.65,3.0,0.3599999999999999
536,10,1.88,20.0,0.0,1.88
536,1,2.12,50.64,1.0,1.12
536,2,2.45,55.31,3.0,-0.5499999999999998
536,3,2.57,66.07,1.0,1.5699999999999998
536,4,2.21,56.83,0.0,2.21
536,5,1.74,38.21,0.0,1.74
536,6,2.21,14.21,0.0,2.21
536,8,1.75,3.16,0.0,1.75
536,9,1.7,11.05,1.0,0.7
545,10,2.76,22.74,1.0,1.7599999999999998
545,1,1.84,0.66,0.0,1.84
545,2,1.68,0.66,0.0,1.68
545,3,1.77,0.66,0.0,1.77
545,4,1.57,0.66,1.0,0.5700000000000001
545,5,2.0,26.53,0.0,2.0
545,6,1.74,26.53,1.0,0.74
545,8,3.19,58.74,1.0,2.19
545,9,3.37,40.17,1.0,2.37
554,10,1.56,5.26,0.0,1.56
554,1,2.05,0.79,0.0,2.05
554,2,1.6,0.79,0.0,1.6
554,3,1.62,0.05,0.0,1.62
554,6,1.61,0.26,0.0,1.61
554,8,1.58,0.05,0.0,1.58
554,9,1.51,7.66,0.0,1.51
574,10,3.4,79.6,3.0,0.3999999999999999
574,2,1.52,61.99,0.0,1.52
574,3,2.99,81.42,0.0,2.99
574,4,1.67,18.45,0.0,1.67
574,5,3.56,27.47,6.0,-2.44
574,6,3.65,65.5,0.0,3.65
574,8,3.0,79.6,4.0,-1.0
574,9,3.54,79.6,8.0,-4.46
575,2,2.5,29.84,1.0,1.5
575,3,2.64,40.07,1.0,1.6400000000000001
575,4,2.74,51.5,0.0,2.74
575,5,2.69,51.5,0.0,2.69
575,6,2.29,48.5,1.0,1.29
575,8,1.68,10.53,1.0,0.6799999999999999
575,9,1.75,10.53,1.0,0.75
576,10,3.01,80.64,2.0,1.0099999999999998
576,2,1.21,39.5,1.0,0.20999999999999996
576,3,2.65,80.64,0.0,2.65
576,4,1.33,60.64,-2.0,3.33
576,5,3.29,71.5,0.0,3.29
576,6,2.9,76.83,0.0,2.9
576,8,2.18,36.83,2.0,0.18000000000000016
576,9,3.12,79.98,9.0,-5.88
577,10,2.46,60.07,1.0,1.46
577,2,1.61,6.32,4.0,-2.3899999999999997
577,3,2.55,36.93,0.0,2.55
577,4,2.34,53.5,3.0,-0.6600000000000001
577,5,2.39,50.45,2.0,0.3900000000000001
577,6,1.99,46.17,2.0,-0.010000000000000009
577,8,2.51,58.36,3.0,-0.4900000000000002
577,9,2.49,60.07,5.0,-2.51
579,10,2.66,73.4,1.0,1.6600000000000001
579,2,2.06,11.05,1.0,1.06
